VehicleID,Manufacturer,Model,Description,Engine CC,Transmission,Fuel Type,Power (kw),Vehicle Load Length,Vehicle Gross Weight,Vehicle Gross Train Weight,Vehicle Type,Urban MPG,Extra Urban MPG,Combined MPG,Urban Litres,Extra Urban Litres,Combined Litres,CO2,Euro Standard,Alternative Fuel,Petrol Variant,Diesel Variant,Last Update
4891,Fiat,"Ducato","33 3.0 MultiJet 180 MWB High Roof  Comfort-matic",2999,Automatic,Diesel,130 at 3500,3.1,3300,5800,Large Van,28.5,42.2,35.8,9.9,6.7,7.9,207,5,False,False,True,1/6/2012 2:51:00 PM
4890,Fiat,"Ducato","33 3.0 MultiJet 180 MWB High Roof",2999,Manual,Diesel,130 at 3500,3.1,3300,5800,Large Van,28.0,42.2,35.3,10.1,6.7,8.0,209,5,False,False,True,1/6/2012 2:51:00 PM
4954,Fiat,"Ducato","33 2.3 MultiJet 150 MWB with Start and Stop device",2287,Manual,Diesel,109 at 3600,3.1,3300,5800,Large Van,35.8,44.1,40.4,7.9,6.4,7.0,183,5,False,False,True,5/10/2012 12:47:05 PM
4887,Fiat,"Ducato","33 2.3 MultiJet 150 MWB Comfort-matic",2287,Automatic,Diesel,109 at 3600,3.1,3300,5800,Large Van,33.2,44.1,39.2,8.5,6.4,7.2,189,5,False,False,True,1/6/2012 2:51:00 PM
4886,Fiat,"Ducato","33 2.3 MultiJet 150 MWB",2287,Manual,Diesel,109 at 3600,3.1,3300,5800,Large Van,33.2,44.1,39.2,8.5,6.4,7.2,189,5,False,False,True,1/6/2012 2:51:00 PM
4952,Fiat,"Ducato","33 2.3 MultiJet 130 MWB with Start and Stop device",2287,Manual,Diesel,96 at 3600,3.1,3300,5800,Large Van,35.8,44.1,40.4,7.9,6.4,7.0,183,5,False,False,True,5/10/2012 12:47:05 PM
4955,Fiat,"Ducato","33 2.3 MultiJet 130 MWB High Roof with Start and Stop device",2287,Manual,Diesel,96 at 3600,3.1,3300,5800,Large Van,35.8,44.1,40.4,7.9,6.4,7.0,183,5,False,False,True,5/10/2012 12:47:05 PM
4889,Fiat,"Ducato","33 2.3 MultiJet 130 MWB High Roof Comfort-matic",2287,Automatic,Diesel,96 at 3600,3.1,3300,5800,Large Van,33.2,44.1,39.2,8.5,6.4,7.2,189,5,False,False,True,1/6/2012 2:51:00 PM
4888,Fiat,"Ducato","33 2.3 MultiJet 130 MWB High Roof",2287,Manual,Diesel,96 at 3600,3.1,3300,5800,Large Van,33.2,44.1,39.2,8.5,6.4,7.2,189,5,False,False,True,1/6/2012 2:51:00 PM
4885,Fiat,"Ducato","33 2.3 MultiJet 130 MWB Comfort-matic",2287,Automatic,Diesel,96 at 3600,3.1,3300,5800,Large Van,33.2,44.1,39.2,8.5,6.4,7.2,189,5,False,False,True,1/6/2012 2:51:00 PM
4884,Fiat,"Ducato","33 2.3 MultiJet 130 MWB",2287,Manual,Diesel,96 at 3600,3.1,3300,5800,Large Van,33.2,44.1,39.2,8.5,6.4,7.2,189,5,False,False,True,1/6/2012 2:51:00 PM
4893,Fiat,"Ducato","33 2.3 MultiJet 130 LWB High Roof Comfort-matic",2287,Automatic,Diesel,96 at 3600,3.7,3300,5800,Large Van,32.1,42.8,38.2,8.8,6.6,7.4,195,5,False,False,True,1/6/2012 2:51:00 PM
4892,Fiat,"Ducato","33 2.3 MultiJet 130 LWB High Roof",2287,Manual,Diesel,96 at 3600,3.7,3300,5800,Large Van,32.1,42.8,38.2,8.8,6.6,7.4,195,5,False,False,True,1/6/2012 2:51:00 PM
4953,Fiat,"Ducato","30 2.3 MultiJet 130 SWB with Start and Stop device",2287,Manual,Diesel,96 at 3600,2.7,3000,5500,Large Van,36.7,44.1,40.9,7.7,6.4,6.9,180,5,False,False,True,5/10/2012 12:47:05 PM
4880,Fiat,"Ducato","30 2.3 MultiJet 130 SWB Comfort-matic",2287,Automatic,Diesel,96 at 3600,2.7,3000,5500,Large Van,34.0,44.1,39.8,8.3,6.4,7.1,186,5,False,False,True,1/6/2012 2:51:00 PM
4879,Fiat,"Ducato","30 2.3 MultiJet 130 SWB",2287,Manual,Diesel,96 at 3600,2.7,3000,5500,Large Van,34.0,44.1,39.8,8.3,6.4,7.1,186,5,False,False,True,1/6/2012 2:51:00 PM
4882,Fiat,"Ducato","30 2.3 MultiJet 130 MWB High Roof Comfort-matic",2287,Automatic,Diesel,96 at 3600,3.1,3000,5500,Large Van,33.2,44.1,39.2,8.5,6.4,7.2,189,5,False,False,True,1/6/2012 2:51:00 PM
4881,Fiat,"Ducato","30 2.3 MultiJet 130 MWB High Roof",2287,Manual,Diesel,96 at 3600,3.1,3000,5500,Large Van,33.2,44.1,39.2,8.5,6.4,7.2,189,5,False,False,True,1/6/2012 2:51:00 PM
4878,Fiat,"Ducato","30 2.3 MultiJet 110 SWB",2287,Manual,Diesel,82.5 at 3600,2.7,3000,5500,Large Van,34.0,44.1,39.8,8.3,6.4,7.1,186,5,False,False,True,1/6/2012 2:51:00 PM
4883,Fiat,"Ducato","30 2.3 MultiJet 110 MWB",2287,Manual,Diesel,82.5 at 3600,3.1,3000,5500,Large Van,33.2,44.1,39.2,8.5,6.4,7.2,189,5,False,False,True,1/6/2012 2:51:00 PM
5462,Fiat,"Doblo","Work Up dropside truck 2.0 MultiJet without Start and Stop device",1956,Manual,Diesel,99,2.3,2505,3500,Pickup,38.2,51.4,45.6,7.4,5.5,6.2,163,5,False,False,True,6/5/2013 11:57:24 AM
